title,description,keywords,semantic_density,emotion_score,entropy,cliche_score
가족을 지켜라,다양한 가족의 삶을 통해 부모와 자식으로서 과연 책임과 도리를 다하고 있는지 조명하는 가족드라마,"가족, 부모, 도리, 자식, 책임, 삶, 조명, 다양, 드라마",0.8635761,0.0,0.2270571177148983,55.22
더 글로리,유년 시절 폭력으로 영혼까지 부서진 한 여자가 온 생을 걸어 치밀하게 준비한 처절한 복수와 그 소용돌이에 빠져드는 이들의 이야기를 그린 넷플릭스 시리즈,"영혼, 소용돌이, 여자, 복수, 생, 처절, 준비, 이야기, 폭력, 시절",0.79377496,0.1999999996,0.1729125235749445,55.22
닥터슬럼프(드라마),"백억 대 소송과 번아웃, 각자의 이유로 인생 최대 슬럼프에 빠진 의사들의 ‘망한 인생’ 심폐 소생기를 그린 로맨틱 코미디 드라마","인생, 소생, 이유, 심폐, 최대, 의사, 슬럼프, 로맨틱, 각자, 코미디",0.87669224,0.0,0.1729125235749445,55.2
사막의 왕(드라마),돈이 전부라고 믿는 사람들과 돈이 다가 아니라 믿는 사람들의 선택에 관한 이야기를 그린 왓챠 오리지널,"사람, 돈, 선택, 이야기, 왓챠, 전부, 오리지널",0.8306443,0.0,0.3562071855243308,55.18
막장 악녀(드라마),"현생 비루한 보조작가지만, 막장 드라마 속 악녀로 빙의되는 윤미소! 이 세계관에서 탈출하려면 악행으로 엔딩을 만들어내야 한다.","세계관, 막장, 드라마, 미소, 윤, 속, 악녀, 빙의, 작가, 탈출",0.87612504,0.0,0.1729125235749445,55.16
최고의 연인,"엄마와 딸이 얽힌 연애 분투기로, 세 모녀의 연애와 사랑, 결혼에 얽힌 이야기를 통해 이 시대의 싱글, 이혼, 재혼녀의 고민과 갈등, 사랑과 가족애를 그린 드라마","사랑, 연애, 분투, 갈등, 고민, 모녀, 재혼, 녀, 이혼, 싱글",0.79225826,0.1999999996,0.1729125235749445,55.13
나인룸,"희대의 악녀 사형수 장화사와 운명이 바뀐 안하무인 변호사 을지해이, 그리고 운명의 열쇠를 쥔 남자 기유진의 인생리셋 복수극","운명, 인생, 진, 장화, 기유, 사, 남자, 열쇠, 안하무인, 해이",0.7921917,0.1999999996,0.1729125235749445,55.13
오렌지 마말레이드(드라마),뱀파이어와 인간이 함께 공존하는 세상을 배경으로 한 감성 판타지 로맨스 드라마,"세상, 감성, 배경, 공존, 판타지, 인간, 로맨스, 뱀파이어, 드라마",0.8618992,0.0,0.2270571177148983,55.12
미쓰리는 알고 있다,"재건축 아파트에서 벌어진 의문의 죽음, 자살? 타살? 미스터리한 죽음에 얽힌 용의자를 추적하며 밝혀지는 인간의 욕망과 진실을 다룬 미스터리 사건극","죽음, 미스터리, 진실, 욕망, 자살, 추적, 인간, 타살, 용의자, 의문",0.70844007,0.3999999992,0.1729125235749445,55.1
고스트 팡팡,"전통의 선귀들이 보여주는 기상천외, 코믹한 일상 이야기","기상천외, 코믹, 귀, 일상, 전통, 이야기",0.8089278,0.0,0.4354249642966395,55.07
가면(드라마),실제 자신을 숨기고 가면을 쓴 채 살아가는 사람들의 얘기를 다룬 드라마,"가면, 사람, 얘기, 자신, 드라마",0.78526664,0.0,0.529119710127072,55.05
대시 & 릴리,"크리스마스를 혐오하는 대시. 크리스마스를 사랑하는 릴리. 극과 극인 그들이 게임을 시작한다. 빨간 노트로 힌트와 미션을 주고받으며. 이렇게, 사랑도 시작되는 걸까.","사랑, 극, 시작, 크리스마스, 릴리, 힌트, 노트, 게임, 대시, 미션",0.7908016,0.1999999996,0.1729125235749445,55.04
디어 마이 프렌즈,"""끝나지 않았다. 여전히 살아있다""고 외치는 '황혼 청춘'들의 인생 찬가를 그린 드라마","청춘, 인생, 찬가, 황혼, 드라마",0.78500044,0.0,0.529119710127072,55.04
비밀 사이(드라마),'비밀 사이'로 지독하게 얽혀 버린 네 남자의 피 터지는 격정 로맨스,"남자, 피, 사이, 격정, 비밀, 로맨스",0.6689519,0.3333333326666666,0.4354249642966395,55.0
Destiny(드라마),"대학 시절 일어난 한 사건을 통해, 아버지의 죽음의 진상과 대학 시절 친구들의 비밀스러운 내면 등 다양한 과거와 마주해 가는 여검사의 모습을 그린 서스펜스 러브 스토리 드라마","시절, 대학, 서스펜스, 모습, 검사, 여, 과거, 다양, 내면, 러브",0.8723896,0.0,0.1729125235749445,54.94
고백부부,결혼을 후회하는 부부의 전쟁 같은 리얼 인생 체인지 드라마,"전쟁, 리얼, 같, 부부, 인생, 후회, 체인지, 결혼, 드라마",0.85878164,0.0,0.2270571177148983,54.93
세 번째 결혼,조작의 삶을 사는 여자와 거짓을 파헤치고 응징하려고 몸부림치는 여자의 파란만장한 진실 게임 속에서 피어나는 사랑과 결혼에 대한 이야기를 그린 드라마,"여자, 사랑, 속, 게임, 거짓, 진실, 파란만장, 응징, 몸부림, 결혼",0.70542055,0.3999999992,0.1729125235749445,54.92
"어서 오세요, 우리 집에",스토커의 공포와 알 수 없는 모략에 직면한 평범한 가족의 이야기,"모략, 없, 직면, 공포, 가족, 스토커, 이야기",0.8258987,0.0,0.3562071855243308,54.9
공작도시,"대한민국 정재계를 쥐고 흔드는 성진그룹의 미술관을 배경으로, 최고의 자리에 오르고자 하는 치열한 욕망을 담은 미스터리 심리 스릴러 드라마","미스터리, 그룹, 미술관, 욕망, 치열, 배경, 최고, 자리, 성진, 심리",0.788386,0.1999999996,0.1729125235749445,54.9
미스터리라 하지 말지어다(드라마),말로 사건을 해결하는 조금 특별한 대학생의 미스터리 드라마,"특별, 해결, 대학, 사건, 미스터리, 말, 드라마",0.82569057,0.0,0.3562071855243308,54.88
목소리를 구분하는 방법,사랑이 세상 어려운 더빙 감독과 사랑에 빠지는 게 세상 쉬운 성우가 서로의 목소리를 마음에 새겨나가는 본격 솔로 탈출 ‘관계 전복 연애기’,"세상, 사랑, 탈출, 솔로, 본격, 마음, 목소리, 서로, 관계, 성우",0.7878846,0.1999999996,0.1729125235749445,54.87
말할 수 없는 죄,숨 막히는 결혼 생활에 지친 여성. 연하 남성과의 일탈을 통해 삶의 위안과 복수를 꿈꾸다가 어느새 위험한 생존 게임에 휘말리고 만다.,"여성, 복수, 연하, 위안, 남성, 삶, 일탈, 위험, 생활, 결혼",0.7877138,0.1999999996,0.1729125235749445,54.86
마이 유스,남들보다 늦게 평범한 삶을 시작한 선우해와 뜻하지 않게 첫사랑의 평온을 깨뜨려야 하는 성제연의 감성 로맨스 드라마,"연, 시작, 선우, 성제, 평온, 해, 뜻, 첫사랑, 삶, 감성",0.7876563,0.1999999996,0.1729125235749445,54.85
셀럽 남자는 감당할 수 없어,다시는 사랑하지 않겠다고 맹세한 여성과 누구나 부러워하는 셀럽 남자가 우연히 공동생활을 하게 되며 펼쳐지는 이야기,"셀럽, 여성, 남자, 맹세, 공동생활, 사랑, 이야기",0.7046753,0.2857142851428571,0.3562071855243308,54.77
To.엑스,"불륜 루머와 몰카 영상, 거기에 임신과 낙태까지.. 거짓된 진실로 인해 망가진 인생을 살게 된 지연이 거짓의 실체를 알게 되면서 자신을 지옥 속에 살게 한 친구 유미에게 선사하는 선 없는 복수기","거짓, 선사, 유미, 영상, 친구, 임신, 속, 낙태, 지옥, 자신",0.78586966,0.1999999996,0.1729125235749445,54.75
계약우정,존재감 없던 평범한 고등학생 찬홍이 우연히 쓴 시 한 편 때문에 전설의 주먹이라 불리는 돈혁과 '계약우정'을 맺게 되면서 벌어지는 좌충우돌 시(詩)스터리 모험기,"시, 찬, 홍, 좌충우돌, 우정, 전설, 혁, 주먹, 계약, 돈",0.8691689,0.0,0.1729125235749445,54.74
1899(드라마),"1899년, 이민자들을 싣고 뉴욕으로 향하던 배가 미스터리한 사건을 마주한다. 급격한 변화 속에서 혼란에 빠진 탑승객들. 그때, 충격적인 수수께끼가 한올 한올 풀어지기 시작한다.","올, 미스터리, 사건, 변화, 속, 수수께끼, 혼란, 탑승객, 그때, 충격",0.7858352,0.1999999996,0.1729125235749445,54.74
교장(드라마),가혹한 경찰학교를 무대로 극한 상태 속에서 일어나는 여러 가지 문제와 갈등을 주인공 교관이 파헤치는 이야기,"무대, 갈등, 극한, 문제, 상태, 속, 주인공, 학교, 교관, 경찰",0.8685924,0.0,0.1729125235749445,54.71
BG ~신변경호인~,"사설 보디가드가 된 주인공이 개인으로서 무엇을 생각해 어떻게 클라이언트를 지켜내는지, 각 클라이언트들과의 인간관계를 차분하게 그린 드라마","클라이언트, 개인, 생각, 주인공, 보디가드, 인간관계, 사설, 드라마",0.839895,0.0,0.287585624326253,54.71
마리와 별난 아빠들,"마리의 우당탕 아빠 찾아 삼만리! 피보다 진하고, 정자보다 끈질긴 별난 가족의 탄생을 그린 드라마","정자, 별나, 끈질기, 진하, 가족, 피, 탄생, 아빠, 드라마",0.854776,0.0,0.2270571177148983,54.69
세상에서 가장 어려운 사랑,유능한 호텔의 경영자이지만 연애에 서툰 남자의 이야기를 그린 드라마,"연애, 서툴, 경영자, 남자, 호텔, 이야기, 유능, 드라마",0.839197,0.0,0.287585624326253,54.67
미녀의 탄생,살을 빼고 인생이 달라지는 한 여인의 삶을 그린 드라마,"인생, 여인, 삶, 살, 드라마",0.77877593,0.0,0.529119710127072,54.66
너의 시선이 머무는 곳에,위태롭기만 한 열여덟 청춘의 한가운데 선 소년 태주와 국의 케미장전 심쿵 브로맨스,"태, 케미, 주, 국, 소년, 장, 가운데, 전, 청춘, 브로맨스",0.8674314,0.0,0.1729125235749445,54.64
기막힌 유산,"KBS 새 일일드라마 '기막힌 유산' ost '내 사랑 내 곁에' 런칭!서른셋의 무일푼 처녀 가장이 팔순의 백억 자산가와 위장결혼을 작당, 꽃미남 막장 아들 넷과 가족애를 찾아가는 과정을 그린 유쾌하면서도 따뜻한 가족 드라마 '기막힌 유산'의 ost '내 사랑 내 곁에'가 발매되었다이번 곡 ‘내 사랑 내 곁에'는 k-pop star 출신의 떠오르는 ost 퀸 신지훈이 가창을 맡게 되어 드라마에 진한 감성을 더하게 되었다."" 내 사랑 그대 / 내 곁에 있어줘이 세상 하나뿐인 / 오직 그대만이힘겨운 날에 / 너마저 떠나면비틀거릴 내가 / 안길 곳은 어디에 ""세대를 초월해 지속적인 사랑을 받고 있는, 1991년 발표된 김현식 원곡의 ‘내 사랑 내 곁에'는 신지훈의 담백한 음색으로 재해석되어 풋풋하면서도 아련한 느낌을 배가시키고 있다.또한 이번 곡 '내 사랑 내 곁에'는 울랄라세션 ‘그런 사람 또 없습니다', 이민혁 ‘아로하', 송하예 ‘시를 위한 시' 등 명품 리메이크곡을 탄생시킨 프로듀싱팀 메이져리거와 버저비터가 편곡을 맡게 되어 신지훈의 음색에 맞춰 원곡과는 또 다른 감동을 이끌어내려 애썼다는 후문이다.한편 kbs 일일드라마 '기막힌 유산'은 월금 kbs1를 통해 오후8시30분에 방송된다.[Credit]executive producer: 더하기미디어producer: 메이져리거compose: 오태호lyric: 오태호arrange: 메이져리거,버저비터vocal: 신지훈guitar: 김민규bass: 김남원vocal directing: 고병식(koch)digital editing: 고병식(koch)mix: 송경조 at soundcitymaster: big joe at soundcity","사랑, 곁, 곡, 드라마, 유산, 메이져리거, 기막히, 원, 신지훈, 버저비터",0.78332984,0.1999999996,0.1729125235749445,54.59
"사임당, 빛의 일기",조선시대 사임당 신씨의 삶을 재해석해 그의 예술혼과 불멸의 사랑을 그린 드라마,"삶, 혼, 해석, 예술, 신, 불멸, 사임당, 사랑, 조선시대, 드라마",0.7833276,0.1999999996,0.1729125235749445,54.59
날아올라라!,파일럿이 되기 위해 분투하는 주인공의 꿈과 좌절을 그린 드라마,"주인공, 꿈, 분투, 좌절, 파일럿, 드라마",0.8009155,0.0,0.4354249642966395,54.59
결혼백서,동화 속 해피엔딩처럼 고생 끝 행복 시작일 것만 같았던 30대 커플의 결혼 준비 과정에서 펼쳐지는 좌충우돌 현실 공감 로맨스,"고생, 좌충우돌, 과정, 끝, 행복, 준비, 시작, 결혼, 같, 커플",0.7831653,0.1999999996,0.1729125235749445,54.58
리전(드라마),최강 돌연변이 리전의 이야기를 그린 드라마,"돌연변이, 전, 이야기, 최강, 드라마",0.77725095,0.0,0.529119710127072,54.57
유성 왜건,괴로운 시간을 보내던 주인공이 갑자기 나타난 왜건을 타고 과거 여행을 떠나게 되면서 생기는 이야기를 담은 SF 판타지 드라마,"과거, 여행, 건, 이야기, 주인공, 판타지, 시간, 드라마",0.83717316,0.0,0.287585624326253,54.54
가족의 비밀,"갑작스러운 재취업 선언과 함께 집을 비우는 시간이 부쩍 늘어난 ‘연정’. 좋아하던 피아노와 거리를 두더니 가족을 피해 다니기 시작하는 ‘미나’. 평소 운동과는 담을 쌓고 살더니 갑자기 운동을 하겠다며 휴일마다 집을 나서는 '진수'. 각자의 비밀이 쌓이고, 소통까지 단절되면서 세 사람은 서로에게 가깝고도 먼 존재가 되어버린다. 그러던 어느 날 우연한 계기로 ‘연정’, ‘미나’, 그리고 ‘진수’의 비밀이 하나로 이어지는데… 쉿! 이 비밀의 문을 열면 아주 특별한(?) 가족의 이야기가 시작된다!","비밀, 연정, 미나, 진수, 집, 가족, 운동, 시작, 멀, 서로",0.7823822,0.1999999996,0.1729125235749445,54.54
사내맞선(드라마),“부캐의 정체가 발각되면 본캐는 해고?” 얼굴 천재 능력남 CEO와 정체를 속인 맞선녀 직원의 스릴 가득 ‘퇴사 방지’ 오피스 로맨스,"정체, 퇴사, 스릴, 직원, 녀, 해, 맞선, 얼굴, 천재, 남",0.86555195,0.0,0.1729125235749445,54.53
매치플레이,"묵묵하게 원칙을 지키는 스턴트맨 '재연', 액션영화에 캐스팅된 아이돌 '도하'를 가르치는데 제멋대로에 자존심까지 세서 말을 듣지 않는다. 하지만 못지않게 고집 센 재연, 요령을 부리는 도하를 얄짤없이 훈련 시키고 두 사람은 결국 앙숙 관계가 된다. 그러던 어느 날, 여느 때처럼 티격대는 둘의 모습이 아이돌 컨텐츠에 찍히면서, 재연이 의문의 인기를 얻게 되고... 예상치 못하는 상황이 시작되는데!","재연, 아이돌, 세, 인기, 의문, 관계, 앙숙, 날, 때, 결국",0.86550295,0.0,0.1729125235749445,54.52
결혼작사 이혼작곡,"라디오 방송국에서 수년째 합을 맞춰온 라디오PD 사피영, 라디오DJ 부혜령, 그리고 맏언니 라디오작가 이시은은 사회에서 인정받는 의사, 변호사, 교수란 직업의 남편들과 함께 행복한 가정생활을 한다. 하지만 어느 날 예기치 못한 불행이 그녀들에게 닥쳐오고, 그녀들이 지켜온 사랑과 가족과 행복이 신기루처럼 한순간에 사라질 위기에 직면한다. 과연 그녀들은 이 불행을 극복하고 다시 행복한 삶으로 돌아갈 수 있을까?","라디오, 행복, 불행, 극복, 변호사, 의사, 교수, 직업, 남편, 사회",0.69827497,0.3999999992,0.1729125235749445,54.49
라이크(LIKE),"예술고등학교에 적응하지 못하고 방황하던 소윤이 유튜브 동아리 '라이크' 활동을 통해 '진짜 좋아하는 일이 뭔지, 진짜 좋아하는 사람이 누군지' 찾아가는 달달하고 요란한 성장 드라마","방황, 사람, 소윤, 좋, 유튜브, 일, 동아리, 활동, 라이크, 적응",0.86425084,0.0,0.1729125235749445,54.45
